6.374157e-03	6.906543e-03	1.187947e-05	5.081242e-06	4.546465e-07	4.546465e-07	
6.906543e-03	9.109366e-03	1.680672e-05	4.215280e-06	5.943489e-07	5.943489e-07	
1.187947e-05	1.680672e-05	4.298160e-03	7.160588e-04	1.172347e-03	1.172347e-03	
5.081242e-06	4.215280e-06	7.160588e-04	1.814157e-02	7.335651e-04	7.335651e-04	
4.546465e-07	5.943489e-07	1.172347e-03	7.335651e-04	5.385796e-03	5.385796e-03	
4.546465e-07	5.943489e-07	1.172347e-03	7.335651e-04	5.385796e-03	5.385796e-03	
