0.250000	0.000000
0.255503	-0.002751
0.251964	-0.002751
0.250000	-0.003733
0.250000	-0.003733
0.247639	-0.002553
0.244894	-0.002553
0.250000	0.000000
0.275161	0.000000
0.255503	-0.009829
0.251964	-0.009829
0.257072	-0.012383
0.238957	-0.012383
0.247639	-0.008042
0.244894	-0.008042
0.228810	0.000000
0.275161	0.000000
0.367179	-0.046009
0.262280	-0.046009
0.257072	-0.048613
0.238957	-0.048613
0.198399	-0.028334
0.262280	-0.203357
0.203357	-0.144435
0.121686	-0.144435
0.198399	-0.067721
0.172141	-0.067721
0.172141	-0.028334
0.228810	0.000000
0.116023	-0.011602
0.116023	-0.029006
0.031643	-0.083853
0.031643	-0.020568
-0.020568	-0.083853
0.121686	-0.226106
0.367179	-0.203357
0.203357	-0.226106
-0.020568	-0.020568
