0.250000	0.000000
0.254325	-0.002162
0.251488	-0.002162
0.250000	-0.002906
0.250000	-0.002906
0.248147	-0.001980
0.246041	-0.001980
0.250000	0.000000
0.269995	0.000000
0.254325	-0.007835
0.251488	-0.007835
0.254996	-0.009589
0.241353	-0.009589
0.248147	-0.006192
0.246041	-0.006192
0.233657	0.000000
0.269995	0.000000
0.345660	-0.037833
0.253079	-0.037833
0.254996	-0.036874
0.241353	-0.036874
0.210774	-0.021585
0.253079	-0.176705
0.176705	-0.100332
0.162456	-0.100332
0.210774	-0.052014
0.190487	-0.052014
0.190487	-0.021585
0.233657	0.000000
0.153859	-0.015386
0.153859	-0.038465
0.110409	-0.066707
0.110409	-0.071766
0.114582	-0.066707
0.162456	-0.114582
0.345660	-0.176705
0.176705	-0.114582
0.114582	-0.071766
