0.250000	0.000000
0.260191	-0.005096
0.253173	-0.005096
0.250000	-0.006682
0.250000	-0.006682
0.245565	-0.004465
0.241070	-0.004465
0.250000	0.000000
0.298456	0.000000
0.260191	-0.019132
0.253173	-0.019132
0.258703	-0.021897
0.228679	-0.021897
0.245565	-0.013454
0.241070	-0.013454
0.214162	0.000000
0.298456	0.000000
0.495733	-0.098638
0.225314	-0.098638
0.258703	-0.081944
0.228679	-0.081944
0.149769	-0.042489
0.225314	-0.504267
-0.083692	-0.195261
0.027876	-0.195261
0.149769	-0.073368
0.129184	-0.073368
0.129184	-0.042489
0.214162	0.000000
0.062018	-0.006202
0.062018	-0.015504
0.016914	-0.044822
0.016914	-0.010994
-0.010994	-0.044822
0.027876	-0.083692
0.495733	-0.504267
-0.083692	-0.083692
-0.010994	-0.010994
