0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.876288441743994e-315	1.328616460615110e-298	9.443475876937470e-283	2.469383939055575e-267	2.375476316125825e-252	8.406556422346496e-238	1.094437338566340e-223	5.241468292007792e-210	9.235000711801513e-197	5.986062668830792e-184	1.427318514198494e-171	1.252007459365752e-159	4.040417394628051e-148	4.796494692702591e-137	2.094850004734270e-126	3.365599133389212e-116	1.989198941718652e-106	4.325359140812039e-97	3.459789889851537e-88	1.018130221182214e-79	1.102154819287023e-71	4.389229253802506e-64	6.430679926681292e-57	3.465886705144927e-50	6.872153928003114e-44	5.012596153723817e-38	1.345055563041869e-32	1.327819419956438e-27	4.822156669775273e-23	6.442819571983901e-19	3.167409066333485e-15	5.730755674181569e-12	3.818973134397406e-09	9.392847747303612e-07	8.573251052273804e-05	2.945935978575354e-03	3.947236438119026e-02	2.220779877481051e-01	5.870995867864177e-01	8.032656532578647e-01	5.870992641222048e-01	2.220773026906022e-01	3.947196225911206e-02	2.945896249652181e-03	8.573251052273804e-05	9.392847745392913e-07	3.818972752136468e-09	5.730564362595073e-12	3.167288290735108e-15	6.442819571983901e-19	4.822156669775233e-23	1.327819419186806e-27	1.345017081217499e-32	5.012440793614367e-38	6.871924549198314e-44	3.465886705144927e-50	6.430679926645712e-57	4.389051356855978e-64	1.102107520949892e-71	1.018084101410458e-79	3.459789889851537e-88	4.325359140811830e-97	1.989094606817706e-106	3.365414581543057e-116	2.094730139894539e-126	4.796494692702591e-137	4.040417394628049e-148	1.251926866463834e-159	1.427223233592581e-171	5.985648798490190e-184	9.235000711801513e-197	5.240887230729734e-210	1.094479088829220e-223	8.405895036249315e-238	2.374994960862815e-252	2.469383939055575e-267	9.442260145162452e-283	1.328675063768336e-298	6.875665484252465e-315	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.578607858715715e-315	4.982311133368820e-299	3.541303031695282e-283	9.260188667557761e-268	8.908035123551173e-253	3.152458282577574e-238	4.104139530372139e-224	1.965550375191003e-210	3.463124854088734e-197	2.244773233213462e-184	5.352443790181759e-172	4.695027412927051e-160	1.515156342361656e-148	1.798685295333349e-137	7.855686581162673e-127	1.262099524514578e-116	7.459495141362324e-107	1.622009483948594e-97	1.297421052948327e-88	3.817987865644156e-80	4.133080054171490e-72	1.645960746408244e-64	2.411504575301024e-57	1.299707198725302e-50	2.577056549322109e-44	1.879721615536286e-38	5.043945228797625e-33	4.979288606068544e-28	1.808275343319385e-23	2.415936529139028e-19	1.187617302370060e-15	2.148242799626846e-12	1.430689586291755e-09	3.512906034724882e-07	3.192391366168331e-05	1.085508300289721e-03	1.426553160383579e-02	8.007042148509089e-02	2.471128859255596e-01	5.409946051402953e-01	7.395081751030341e-01	5.409944289097868e-01	2.471121400665446e-01	8.007017076284130e-02	1.426539074030169e-02	1.085493401945236e-03	3.192391366158773e-05	3.512906030425203e-07	1.430689490484958e-09	2.148171087984351e-12	1.187572011526068e-15	2.415936529139028e-19	1.808275343319298e-23	4.979288604144434e-28	5.043800922361838e-33	1.879663355559531e-38	2.576970532280562e-44	1.299707198725302e-50	2.411504575292129e-57	1.645894035062431e-64	4.132902685429549e-72	3.817814916520686e-80	1.297421052948327e-88	1.622009483948541e-97	7.459103885530462e-107	1.262030317580523e-116	7.855237088067267e-127	1.798685295333349e-137	1.515156342361656e-148	4.694725189580887e-160	5.352086487952179e-172	2.244618031854238e-184	3.463124854088734e-197	1.965332477237707e-210	4.104296093839275e-224	3.152210262820697e-238	8.906230041530069e-253	9.260188667557761e-268	3.540847132333998e-283	4.982530895167221e-299	2.578374249656392e-315	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.669778315305485e-316	1.868366452286644e-299	1.327988478577149e-283	3.472570336371468e-268	3.340512773111488e-253	1.182171715040722e-238	1.539052140420215e-224	7.370813028296737e-211	1.298671665469514e-197	8.417898621058360e-185	2.007166182045089e-172	1.760635069963117e-160	5.681835606524632e-149	6.745069053412445e-138	2.945882116744457e-127	4.732872652661749e-117	2.797310344440278e-107	6.082534839090859e-98	4.865328367212146e-89	1.431745277858017e-80	1.549904832369579e-72	6.172352028786828e-65	9.043140942189075e-58	4.873901213247122e-51	9.663959824837660e-45	7.048953070425856e-39	1.891477668905306e-33	1.867228801555010e-28	6.780990239191698e-24	9.059610255616846e-20	4.453363173341775e-16	8.054921838338619e-13	5.363304845487689e-10	1.316164994216389e-07	1.194336883080849e-05	4.046960605691588e-04	5.285996113108681e-03	2.979157660280738e-02	9.977461022533590e-02	2.718756065550383e-01	5.238384927868229e-01	6.446644998016762e-01	5.238381739982167e-01	2.718751793168729e-01	9.977420509161966e-02	2.979148211222453e-02	5.285944530817027e-03	4.046904736904577e-04	1.194336883058146e-05	1.316164992095272e-07	5.363304545600746e-10	8.054652957453652e-13	4.453193332697051e-16	9.059610255616845e-20	6.780990239191270e-24	1.867228800953719e-28	1.891423554046885e-33	7.048734595610753e-39	9.663637260970315e-45	4.873901213247122e-51	9.043140942161275e-58	6.172101861271331e-65	1.549838319099424e-72	1.431680421944448e-80	4.865328367212146e-89	6.082534839090696e-98	2.797163623520826e-107	4.732613126689984e-117	2.945713556853774e-127	6.745069053412445e-138	5.681835606524632e-149	1.760521736221816e-160	2.007032193724970e-172	8.417316616030650e-185	1.298671665469514e-197	7.369995911069285e-211	1.539110851713393e-224	1.182078707642981e-238	3.339835867434267e-253	3.472570336371468e-268	1.327817516337048e-283	1.868448862951220e-299	9.668902287508843e-316	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.626166448283758e-316	7.006373360850023e-300	4.979956201007196e-284	1.302213720903309e-268	1.252692140584250e-253	4.433143402930768e-239	5.771444838565877e-225	2.764054556110244e-211	4.870018164959141e-198	3.156711606587384e-185	7.526872285395181e-173	6.602380725294808e-161	2.130688098447425e-149	2.529400593496848e-138	1.104705662082358e-127	1.774827033147712e-117	1.048991254076147e-107	2.280950292515467e-98	1.824497919700551e-89	5.369044147873114e-81	5.812142416593272e-73	2.314631721953565e-65	3.391177397624803e-58	1.827712661727941e-51	3.623984096144330e-45	2.643356280972533e-39	7.093034538810738e-34	7.002091409500021e-29	2.542855478169865e-24	3.397296950736080e-20	1.669935559864532e-16	3.020225092731220e-13	2.010572144051704e-10	4.931226686323656e-08	4.468314121797759e-06	1.508933591512476e-04	1.960149664998829e-03	1.112929571585294e-02	4.026751195657598e-02	1.254141463641532e-01	2.859689067414832e-01	4.865831861781524e-01	6.036732944008403e-01	4.865829954414234e-01	2.859683953654221e-01	1.254138975921811e-01	4.026731505213025e-02	1.112925917458581e-02	1.960130787214373e-03	1.508912640717646e-04	4.468314121687107e-06	4.931226676016808e-08	2.010572053836494e-10	3.020124276564749e-13	1.669871869630353e-16	3.397296950736080e-20	2.542855478169658e-24	7.002091407696118e-29	7.092831608297912e-34	2.643274352953516e-39	3.623863134708495e-45	1.827712661727941e-51	3.391177397616464e-58	2.314537909146991e-65	5.811892991860465e-73	5.368800938226221e-81	1.824497919700551e-89	2.280950292515418e-98	1.048936233737913e-107	1.774729710919903e-117	1.104642452130887e-127	2.529400593496848e-138	2.130688098447425e-149	6.601955723815592e-161	7.526369829254628e-173	3.156493354728010e-185	4.870018164959141e-198	2.763748137186478e-211	5.771665005889045e-225	4.432794625230815e-239	1.252438300985552e-253	1.302213720903309e-268	4.979315092683243e-284	7.006682400805343e-300	3.625837944035838e-316	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.359812232831792e-316	2.627389697109462e-300	1.867483352756308e-284	4.883300871252513e-269	4.697594967193910e-254	1.662428577922084e-239	2.164291556458511e-225	1.036520334978469e-211	1.826256594152878e-198	1.183766711354223e-185	2.822576770545518e-173	2.475892476835507e-161	7.990079416680538e-150	9.485251094865247e-139	4.142645738945849e-128	6.655600580802350e-118	3.933716733702015e-108	8.553562576394604e-99	6.841866381362147e-90	2.013391313917027e-81	2.179553141925265e-73	8.679867874170393e-66	1.271691353223287e-58	6.853921381830958e-52	1.358993721740513e-45	9.912581852008837e-40	2.659885432211202e-34	2.625778054944625e-29	9.535648562556054e-25	1.273965020990657e-20	6.261974741246568e-17	1.132445442348961e-13	7.537143950264335e-11	1.847563546406655e-08	1.671702984948212e-06	5.626049011782554e-05	7.268373958742887e-04	4.159039637147989e-03	1.616466138214645e-02	5.558598530143802e-02	1.409274464150841e-01	2.910084895502100e-01	4.716537336547555e-01	5.460621901776197e-01	4.716534679121784e-01	2.910081805711566e-01	1.409270825495791e-01	5.558586254970833e-02	1.616457094260956e-02	4.159025480138140e-03	7.268304912955862e-04	5.625970446302586e-05	1.671702984899945e-06	1.847563541640858e-08	7.537143695354456e-11	1.132407641598555e-13	6.261735902896869e-17	1.273965020990657e-20	9.535648562555098e-25	2.625778054437262e-29	2.659809333346236e-34	9.912274622074949e-40	1.358948361207482e-45	6.853921381830958e-52	1.271691353220941e-58	8.679516076189758e-66	2.179459607661816e-73	2.013300110310315e-81	6.841866381362147e-90	8.553562576394464e-99	3.933510407458244e-108	6.655235622491580e-118	4.142408701656090e-128	9.485251094865247e-139	7.990079416680537e-150	2.475733101299800e-161	2.822388349515272e-173	1.183684866916715e-185	1.826256594152878e-198	1.036405427895755e-211	2.164374119194857e-225	1.662297786300193e-239	4.696643068812268e-254	4.883300871252513e-269	1.867242937163486e-284	2.627505587078892e-300	1.359689062266284e-316	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.099295502569985e-317	9.852710189625762e-301	7.003061738006042e-285	1.831237608419131e-269	1.761597902698856e-254	6.234106424044323e-240	8.116092369205681e-226	3.886950792808543e-212	6.848461411672889e-199	4.439124638393226e-186	1.058466162775456e-173	9.284595681320612e-162	2.996279424068754e-150	3.556968736544042e-139	1.553491966906093e-128	2.495849920237828e-118	1.475143599231951e-108	3.207585583446123e-99	2.565699586442748e-90	7.550216521431249e-82	8.173323291105322e-74	3.254950046630645e-66	4.768841933764856e-59	2.570220105818366e-52	5.096225277851117e-46	3.717216618889452e-40	9.974560921386038e-35	9.846644367499063e-30	3.575845905795188e-25	4.777288820962463e-21	2.348134176665490e-17	4.246149304639403e-14	2.825491000769015e-11	6.922191142352574e-09	6.254219133506497e-07	2.097629927177246e-05	2.695052537840960e-04	1.554592890414830e-03	6.454085459328145e-03	2.394941499575770e-02	6.580498326026454e-02	1.557787721565037e-01	2.974626242619320e-01	4.422554632179200e-01	5.195283021928545e-01	4.422552971529442e-01	2.974622380087195e-01	1.557785456331378e-01	6.580476864599587e-02	2.394935888255404e-02	6.454045526132619e-03	1.554587396723943e-03	2.695027300384924e-04	2.097600465121696e-05	6.254219133315675e-07	6.922191121034115e-09	2.825490936447315e-11	4.246007571745452e-14	2.348044612295030e-17	4.777288820962463e-21	3.575845905794760e-25	9.846644366230579e-30	9.974275550932456e-35	3.717101407715778e-40	5.096055175872530e-46	2.570220105818365e-52	4.768841933758992e-59	3.254818122404413e-66	8.172972537659959e-74	7.549874507946847e-82	2.565699586442748e-90	3.207585583446088e-99	1.475066226899763e-108	2.495713060887606e-118	1.553403077933030e-128	3.556968736544042e-139	2.996279424068754e-150	9.283998023132960e-162	1.058395504897537e-173	4.438817721789157e-186	6.848461411672889e-199	3.886519891299732e-212	8.116401979430069e-226	6.233615955520701e-240	1.761240940848294e-254	1.831237608419131e-269	7.002160179640430e-285	9.853144776959316e-301	5.098833551191124e-317	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.912235628189127e-317	3.694765880659193e-301	2.626147838691010e-285	6.867140212944739e-270	6.605991347625080e-255	2.337789630330346e-240	3.043534275634523e-226	1.457606373542956e-212	2.568172723227218e-199	1.664671540953067e-186	3.969247637236344e-174	3.481722965440576e-162	1.123604650080881e-150	1.333863117192625e-139	5.825594181403182e-129	9.359436085030537e-119	5.531787837471252e-109	1.202844450279118e-99	9.621372299530226e-91	2.831330855877658e-82	3.064995862496632e-74	1.220606115167791e-66	1.788315484853427e-59	9.638323850438195e-53	1.911084037190828e-46	1.393955641228515e-40	3.740456801994263e-35	3.692482885867336e-30	1.340933850257391e-25	1.791453305143166e-21	8.805104351825881e-18	1.592110584054478e-14	1.059207425935161e-11	2.593507896512768e-09	2.339837080867886e-07	7.820709283503072e-06	9.992612382000785e-05	5.812162075917059e-04	2.564791452656076e-03	1.010584644885725e-02	2.965754106653831e-02	7.810929738108115e-02	1.670775967603396e-01	2.948079695261741e-01	4.302150631080628e-01	4.801757627270147e-01	4.302148489336073e-01	2.948077271984725e-01	1.670772778041754e-01	7.810916383898850e-02	2.965742608665355e-02	1.010582199173306e-02	2.564774299570226e-03	5.812140726971116e-04	9.992520196717907e-05	7.820598800789599e-06	2.339837080798545e-07	2.593507887199961e-09	1.059207413538926e-11	1.592057441689272e-14	8.804768485476695e-18	1.791453305143166e-21	1.340933850257204e-25	3.692482885629452e-30	3.740349788182933e-35	1.393912437057713e-40	1.911020248956462e-46	9.638323850438194e-53	1.788315484852328e-59	1.220556643589144e-66	3.064864329970586e-74	2.831202600836296e-82	9.621372299530226e-91	1.202844450279111e-99	5.531497691260147e-109	9.358922862528394e-119	5.825260847793932e-129	1.333863117192625e-139	1.123604650080881e-150	3.481498843646925e-162	3.968982670225734e-174	1.664556447240262e-186	2.568172723227218e-199	1.457444785496415e-212	3.043650379454829e-226	2.337605704655913e-240	6.604652740845047e-255	6.867140212944739e-270	2.625809754344209e-285	3.694928850889848e-301	1.912062211147437e-317	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.170883605709228e-318	1.385537040078291e-301	9.848053221111719e-286	2.575177272869187e-270	2.477246460048579e-255	8.766710068665387e-241	1.141325217306360e-226	5.466023249185233e-213	9.630646564039276e-200	6.242517534407619e-187	1.488467686524294e-174	1.305645956394740e-162	4.213516935509982e-151	5.001986093179702e-140	2.184597557590724e-129	3.509788113438508e-119	2.074420191683537e-109	4.510666150372341e-100	3.608014181212607e-91	1.061748943581989e-82	1.149373309060805e-74	4.577272360684161e-67	6.706182167043994e-60	3.614370864021659e-53	7.166563481953405e-47	5.227331438901204e-41	1.402669971926436e-35	1.384677800224291e-30	5.028470571982618e-26	6.717837384805645e-22	3.301764580450808e-18	5.969681954051935e-15	3.970709137291076e-12	9.716980842861703e-10	8.753801393536696e-08	2.915783430854070e-06	3.704866695514009e-05	2.173481011411755e-04	1.015003256100205e-03	4.197045548217183e-03	1.303535633674784e-02	3.745003343291423e-02	8.728822235716972e-02	1.751496154168972e-01	2.972981161790258e-01	4.066126681832183e-01	4.620233903631673e-01	4.066125305321148e-01	2.972978081833654e-01	1.751494132042631e-01	8.728800792164187e-02	3.744996322836350e-02	1.303529839016975e-02	4.197035221632780e-03	1.014996036877687e-03	2.173472704745310e-04	3.704833046724260e-05	2.915741999833366e-06	8.753801393307314e-08	9.716980802897758e-10	3.970709134765475e-12	5.969482698195002e-15	3.301638630584878e-18	6.717837384805645e-22	5.028470571981815e-26	1.384677800224258e-30	1.402629841787975e-35	5.227169423333168e-41	7.166324276103049e-47	3.614370864021658e-53	6.706182167043994e-60	4.577086842287446e-67	1.149323984369525e-74	1.061700847947212e-82	3.608014181212607e-91	4.510666150372339e-100	2.074311386867348e-109	3.509595655023150e-119	2.184472557502156e-129	5.001986093179702e-140	4.213516935509982e-151	1.305561910732140e-162	1.488368323907160e-174	6.242085933036050e-187	9.630646564039276e-200	5.465417294082939e-213	1.141368756233784e-226	8.766020347468484e-241	2.476744482565907e-255	2.575177272869187e-270	9.846785404962349e-286	1.385598153907502e-301	7.170231439056717e-318	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.689080734558903e-318	5.195763280910269e-302	3.693019517674609e-286	9.656913622065501e-271	9.289673117766704e-256	3.287515883847039e-241	4.279969054686710e-227	2.049758474094173e-213	3.611492030991233e-200	2.340943796340497e-187	5.581753159068674e-175	4.896171752809809e-163	1.580068662456270e-151	1.875744561332674e-140	8.192239864332321e-130	1.316170385621480e-119	7.779074791182693e-110	1.691499604574270e-100	1.353005156288036e-91	3.981558060787018e-83	4.310149386320211e-75	1.716476921058441e-67	2.514817974707909e-60	1.355388856548407e-53	2.687460684165574e-47	1.960248458698541e-41	5.260007411646279e-36	5.192529443443778e-31	1.885664702091258e-26	2.519146828513041e-22	1.238105636806552e-18	2.238355969196821e-15	1.488521471222506e-12	3.640616244895853e-10	3.274962251589891e-08	1.087066647136610e-06	1.373560450939022e-05	8.129628205843266e-05	4.002083909780011e-04	1.721362703168234e-03	5.623461095438209e-03	1.737516323208090e-02	4.337134195046485e-02	9.648235492885612e-02	1.831620206768224e-01	2.915257959809072e-01	3.970795323809325e-01	4.329555022507493e-01	3.970793592171371e-01	2.915255975924795e-01	1.831617414566607e-01	9.648222002000333e-02	4.337121326097533e-02	1.737512894859815e-02	5.623433112349870e-03	1.721358440036796e-03	4.002054001291481e-04	8.129595851075837e-05	1.373548177902094e-05	1.087051110502180e-06	3.274962251523821e-08	3.640616227982666e-10	1.488521486758174e-12	2.238281258755190e-15	1.238058405612458e-18	2.519146828513041e-22	1.885664702090918e-26	5.192529443778057e-31	5.259856923779998e-36	1.960187702887704e-41	2.687370981982384e-47	1.355388856548406e-53	2.514817974709455e-60	1.716407351668378e-67	4.309964418750362e-75	3.981377702178105e-83	1.353005156288036e-91	1.691499604574278e-100	7.778666773170640e-110	1.316098213724326e-119	8.191771114056073e-130	1.875744561332674e-140	1.580068662456270e-151	4.895856581612629e-163	5.581380549298840e-175	2.340781945845453e-187	3.611492030991233e-200	2.049531240957901e-213	4.280132325645087e-227	3.287257238429033e-241	9.287790702431084e-256	9.656913622065501e-271	3.692544086675271e-286	5.195992457742488e-302	2.688838642392441e-318	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
0.000000000000000e+00	0.000000000000000e+00	1.008402805131359e-318	1.948410998072632e-302	1.384882154037141e-286	3.621342176576883e-271	3.483627003881764e-256	1.232818309479226e-241	1.604988204177987e-227	7.686593361539668e-214	1.354309350175420e-200	8.778538189793136e-188	2.093157185126747e-175	1.836064188427279e-163	5.925256777861198e-152	7.034041266461197e-141	3.072089582887329e-130	4.935638357638269e-120	2.917152698832087e-110	6.343122760346006e-101	5.073768729830117e-92	1.493084093678113e-83	1.616305823873426e-75	6.436787650726306e-68	9.430566137903869e-61	5.082707396582716e-54	1.007797523474529e-47	7.350928604285128e-42	1.972500910714074e-36	1.947193926022127e-31	7.071198523941694e-27	9.446642392463811e-23	4.642685838330014e-19	8.392804567906632e-16	5.580101538500993e-13	1.364012162176467e-10	1.225221029849657e-08	4.052740534465176e-07	5.092189096167637e-06	3.041457514022664e-05	1.572822409314280e-04	6.988797165034752e-04	2.391168261206339e-03	7.860028670906601e-03	2.076979575710763e-02	5.036146498616876e-02	1.043176982664669e-01	1.870076728391292e-01	2.920762749210047e-01	3.776883509717440e-01	4.199011592195377e-01	3.776882373718093e-01	2.920760211639726e-01	1.870074927983368e-01	1.043174920164092e-01	5.036138586329020e-02	2.076972401377208e-02	7.860012784231733e-03	2.391155170048836e-03	6.988779855835851e-04	1.572810173426421e-04	3.041444900425125e-05	5.092144367001294e-06	4.052682272077895e-07	1.225221029835564e-08	1.364012155097872e-10	5.580101658561372e-13	8.392524443143198e-16	4.642508721373278e-19	9.446642392463811e-23	7.071198523940271e-27	1.947193926272883e-31	1.972444477821574e-36	7.350700770096399e-42	1.007763885159842e-47	5.082707396582715e-54	9.430566137915466e-61	6.436526765546209e-68	1.616236461043151e-75	1.493016459207834e-83	5.073768729830117e-92	6.343122760346071e-101	2.916999692095813e-110	4.935367713056207e-120	3.071913801554691e-130	7.034041266461197e-141	5.925256777861197e-152	1.835945999242426e-163	2.093017456479716e-175	8.777931250509074e-188	1.354309350175420e-200	7.685741237380229e-214	1.605049430780080e-227	1.232721317459037e-241	3.482921098215057e-256	3.621342176576883e-271	1.384703867433643e-286	1.948496939374469e-302	1.008313873315108e-318	0.000000000000000e+00	0.000000000000000e+00	
